Num	MZ	True_MZ	0.806612601	L_MZ	D_MZ_Error_ppm	FoundInScans	D_MZ_Peak_Error_mean_ppm	D_MZ_Peak_Error_sd_ppm	D_MZ_Min_ppm	D_MZ_Max_ppm	Quant20_MZ_Diff_ppm	Quant80_MZ_Diff_ppm	RT	True_RT	0.106051154	negative = earlier	Shift	Xn	Charge	ScanEvent	Ionisation_Mode	Tracer	Area_N	Area_L	Fold	PeakRatio	LeftBorder_N	RightBorder_N	LeftBorder_L	RightBorder_L	Group_ID	Corr	Adducts	Hetero_Elements	ObservedIsoRatioMean_native_1	ObservedIsoRatioSD_native_1	TheoreticalIsoRatio_native_1	ObservedIsoRatioMean_labelled_1	ObservedIsoRatioSD_labelled_1	TheoreticalIsoRatio_labelled_1	CM12C_13CFg1.Area	CM12C_13CFg1.RT-Shift	CM12C_13CFg1.MZ-Shift	CM12C_13CFg1.MZ
2029	592.7029751	591.2029751	1	618.2935971	0.290913624	5	1.039326849	1.932605468	-2.883752086	3.93001659	0.172119926	2.732445126	13.98544591	14.38126667	0		-0.004411388	27	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	17215.99513	15700.25325	1.096542511	1.193627349	7	7	7	7	172	0.920889827	[M+Na]+	-	0.26656	0.06019	0.29202	0.45118	0.07835	0.38337				
2027	587.7475723	586.2475723	1	613.3380771	0.093451986	11	0.660059794	0.58236682	-0.305338418	1.568669876	0.006996298	1.048112016	13.96817483	14.364	0		-0.004411388	27	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	35622.24037	34157.16259	1.042892256	-1	6.5	6.5	6.5	6.5	172	0.9339663	[M+NH4]+	-	0.27944	0.06471	0.29202	0.36356	0.0925	0.38337				
3634	214.14307												13.951138					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										172										23168.49	0.3958292	0.3562756	214.14314
3636	270.20557												13.951138					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										172										161240.64	0.3958292	0.0	270.20557
3638	197.11658												13.951138					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										172										662132.2	0.3958292	0.0	197.11658
3640	242.17435												13.951138					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										172										216024.02	0.3958292	0.12601492	242.17438
3642	432.18494												13.968175					19		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										172										42961.152	0.3958254	0.21183695	432.18503
3644	591.203												13.985446					27		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										172										17216.574	0.39582062	-0.6194335	591.20264
3646	586.24756												13.968175					27		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										172										35295.133	0.3958254	-0.5205579	586.24725
2058	644.3105326	644.3105326	0	671.4010014	0.029198654	9	-0.250756866	0.755657236	-1.982951782	0.764201092	-0.789361223	0.385283454	14.03117834	14.41525	0		0.007329129	27	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	31493.71157	58371.31616	0.539540885	0.534847702	7	7	7	7	173	0.9857927	-	-	0.33329	0.11599	0.29202	0.36072	0.05897	0.38337	31493.96	0.38407135	-0.09472941	644.3105
1750	525.7109785	524.2109785	1	549.294796	0.128728704	14	0.118350137	0.675656684	-1.532250733	1.029262651	-0.298067012	0.749824827	14.04823259	14.4323	0		0.007329129	25	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	75435.19216	58218.44597	1.295726653	1.293114672	9	9	8	8	173	0.966566329	-	-	0.24511	0.04439	0.27039	0.26869	0.05621	0.35497				
3650	524.211												14.048233					25		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										173										75372.48	0.38406658	0.11643243	524.21106
350	302.5731562	301.0731562	1	314.1166677	-0.128081827	12	-0.188423062	0.356968514	-0.916967232	0.299384774	-0.308791229	0.198022107	14.10729776	14.48475	0		0.013931538	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	146057.9881	72613.92139	2.011432317	2.20778156	8	8	8	8	174	0.969731958	-	34S1 (scans: 4, obs: 5.7%, exp: 4.4%)	0.10245	0.02349	0.1406	0.14021	0.02252	0.18458				
3652	301.07315												14.107298					13		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										174										145762.52	0.37745285	0.0	301.07315
321	228.6635268	227.1635268	1	240.2070869	0.044483373	15	0.051341633	0.216704792	-0.274917249	0.46396316	-0.167443735	0.222147754	14.16132203	14.55383333	0		-0.001143434	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	98423.23164	154253.8349	0.638060193	0.725273369	7	7	7	7	176	0.977136194	-	-	0.10536	0.01781	0.1406	0.13453	0.02282	0.18458				
802	417.5997057	416.0997057	1	433.1565964	-0.142590824	6	-0.072150459	0.519280815	-1.036879639	0.576644018	-0.435475367	0.517970431	14.16132203	14.55383333	0		-0.001143434	17	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	48957.79862	22329.28069	2.192538098	2.530318028	8	8	7	7	176	0.922991912	-	-	0.15981	0.03615	0.18387	0.20044	0.03643	0.24138				
168	210.5802161	209.0802161	1	220.1171329	0.31926024	29	0.214263595	0.181479512	-0.073097318	0.583727627	0.072863781	0.364785979	14.17834242	14.57085	0		-0.001143434	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	76446.99054	46543.26099	1.642493218	1.629340413	7.5	7.5	8	8	176	0.862911809	-	-	0.07903	0.01885	0.11897	0.16183	0.02551	0.15619				
1175	390.7158172	389.2158172	1	408.2794597	-0.019125636	12	-0.537083366	0.948216529	-3.503513955	0.338471037	-1.041507246	0.103247466	14.1443349	14.53685	0		-0.001143434	19	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	54536.99622	88259.99321	0.617912989	0.644291407	9	9	10.5	10.5	176	0.968174009	-	-	0.16989	0.05019	0.2055	0.27098	0.02967	0.26978				
111	180.5696763	179.0696763	1	189.1032565	0.447725163	26	0.527549179	0.200246781	0.131566499	0.983681127	0.40424318	0.557623813	14.21316643	14.60566667	0		-0.001143434	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	209108.1762	111599.6007	1.873735883	1.881901772	9	9	9	9	176	0.988143026	-	-	0.0683	0.01189	0.10816	0.1186	0.02672	0.14199				
156	194.5853747	193.0853747	1	204.1222792	0.281973713	5	0.595608966	0.403688737	-0.000126442	1.422343818	0.18953626	0.96399229	14.16132203	14.55383333	0		-0.001143434	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	14690.53575	16099.05738	0.912509062	0.481911699	6.5	6.5	6.5	6.5	176	0.800817508	-	-	0.13134	0.04328	0.11897	0.08593	0.01899	0.15619				
2237	721.7511794	720.2511794	1	751.3552762	0.342631858	12	0.520872027	0.839900473	-0.887955202	2.416962807	-0.040540328	0.806874547	14.17834242	14.57085	0		-0.001143434	31	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	53217.4477	40343.60147	1.319105032	1.314456819	9	9	9	9	176	0.971615108	-	-	0.32849	0.04991	0.33529	0.37834	0.06795	0.44016				
3656	227.16353												14.161322					13		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										176										98423.234	0.39251137	-0.20151283	227.16348
3658	416.0997												14.161322					17		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										176										48844.375	0.39251137	0.14668398	416.09976
3660	209.08022												14.178343					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										176										76254.09	0.3925066	-0.5838444	209.0801
3662	389.21582												14.144335					19		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										176										54286.613	0.39251518	-0.078407854	389.2158
3664	179.06967												14.213166					10		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										176										209105.84	0.39250088	0.34084585	179.06973
3666	193.08537												14.161322					11		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										176										14689.018	0.49629498	0.39513063	193.08545
3668	720.25116												14.178343					31		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										176										53196.242	0.3925066	-0.9321564	720.2505
2170	691.7407467	690.2407467	1	720.3412222	-0.035545569	7	-0.103929903	1.141834985	-3.058828583	2.069873366	-0.494477609	0.619688677	14.17829201	14.55383333	0		0.015826547	30	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	24865.81207	19080.39407	1.30321271	1.351142524	5.5	5.5	5.5	5.5	175	0.924711878	-	-	0.26187	0.08218	0.32447	0.39606	0.10543	0.42596				
3654	690.2407												14.178292					30		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										175										24457.44	0.37554073	0.0	690.2407
2083	601.7634173	600.2634173	1	628.3572475	0.050257935	9	-0.039719355	0.688253323	-1.506825439	1.746954391	-0.368002499	0.221745095	14.23042779	14.62285	0		-0.001068887	28	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	58240.86835	34065.17873	1.709689205	1.644928371	8	8	7	7	177	0.978217012	-	-	0.27391	0.04081	0.30284	0.4215	0.0829	0.39757				
3670	600.2634												14.230428					28		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										177										58240.867	0.39242172	0.0	600.2634
236	211.1798645	211.1798645	0	223.2200745	0.047310382	11	-0.03231241	0.339598232	-0.762087334	0.538501639	-0.212949768	0.206128901	14.27872812	14.65761667	0		0.01245807	12	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	89546.15174	64005.84824	1.399030779	-1	5.5	5.5	5	5	178	0.977349548	-	-	0.08941	0.01621	0.12979	0.12956	0.02134	0.17039	88968.27	0.37888813	0.36127472	211.17995
291	281.6747024	280.1747024	1	292.2148747	-0.098938269	5	-0.323056718	0.385421223	-1.11903533	0.188045339	-0.639772418	-0.008016761	14.27872812	14.65761667	0		0.01245807	12	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	25056.24393	43989.1995	0.569599907	0.725982973	14.5	14.5	7	7	178	0.943924186	-	-	0.13066	0.03351	0.12979	0.12475	0.02224	0.17039				
3674	280.1747												14.2787285					12		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										178										25034.113	0.37888813	-0.21784677	280.17465
1387	388.6426011	387.1426011	1	408.2129086	-0.109659851	6	-0.046700422	0.659753785	-0.88514098	1.243208127	-0.569830001	0.45493068	14.28930987	14.69188333	0		-0.011232991	21	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	14648.07675	17128.39365	0.855192673	-1	5.5	5.5	6	6	179	0.863869912	-	-	0.23476	0.05428	0.22713	0.31456	0.09128	0.29817				
3676	387.1426												14.2893095					21		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										179										14565.65	0.4025736	0.9459329	387.14297
397	332.5836419	331.0836419	1	345.130593	0.154350725	10	0.076307746	0.648654722	-1.734656545	1.767986963	-0.167684449	0.293189697	14.31164513	14.70936667	0		-0.006384016	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	73677.72298	61352.4144	1.200893619	1.217503072	8	8	8	8	181	0.990328489	-	34S1 (scans: 4, obs: 4.7%, exp: 4.4%)	0.13064	0.01311	0.15142	0.15616	0.02141	0.19878				
2009	569.7371148	568.2371148	1	595.3278935	0.578531376	10	0.269033387	0.784699753	-1.603953275	1.296155106	-0.100193374	0.973920841	14.31164513	14.70936667	0		-0.006384016	27	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	29448.76607	35954.53943	0.819055578	0.815643378	8	8	8	8	181	0.940479608	-	-	0.29964	0.08472	0.29202	0.42676	0.05786	0.38337				
2092	616.2581704	616.2581704	0	644.352007	0.0592982	15	-0.000663578	0.372590309	-0.576342511	0.711197467	-0.2792179	0.31503132	14.29415884	14.69188333	0		-0.006384016	28	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	117362.8681	110976.1399	1.057550463	1.081373948	8	8	8	8	181	0.986192727	[M+NH4]+	-	0.28564	0.0333	0.30284	0.3599	0.02709	0.39757	117256.04	0.39772415	1.0894569	616.25885
2095	621.2136074	621.2136074	0	649.3075359	0.206820969	11	0.286317913	0.623946322	-0.473493532	1.688039026	-0.375242052	0.843076299	14.31164513	14.70936667	0		-0.006384016	28	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	39922.05111	37837.86258	1.055082089	1.028703309	8	8	7	7	181	0.96541817	[M+Na]+	-	0.30843	0.03325	0.30284	0.34313	0.03613	0.39757	39922.05	0.3977213	-0.29475442	621.21344
330	242.642817	241.142817	1	254.1863669	-0.000186611	6	0.252103274	0.496671759	-0.512087939	1.512775402	-0.107115271	0.576276107	14.31164513	14.70936667	0		-0.006384016	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	20078.25981	53039.21892	0.378554968	0.481880124	6	6	6.5	6.5	181	0.95641624	-	-	0.14538	0.0226	0.1406	0.15334	0.04809	0.18458				
381	282.6012291	281.1012291	1	295.148071	-0.206676435	8	0.294232436	1.053306544	-1.608837127	3.38512394	-0.392916172	0.671014664	14.36278627	14.7605	0		-0.006384016	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	27252.50192	45576.89729	0.597945528	0.57020299	9.5	9.5	8	8	181	0.950093113	-	-	0.18173	0.05178	0.15142	0.18468	0.0441	0.19878				
957	333.1323672	333.1323672	0	351.1926053	-0.18577	7	-0.071451026	1.143642255	-2.098775114	2.664839049	-0.926193166	0.649463826	14.37995528	14.77766667	0		-0.006384016	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	30120.45603	22190.78991	1.357340417	1.422701499	15.5	15.5	12.5	12.5	181	0.941382703	-	-	0.18969	0.0616	0.19468	0.27147	0.082	0.25558	30229.28	0.3977108	0.91607964	333.13266
1497	420.6687112	419.1687112	1	441.2424523	0.098089382	3	-0.358074406	1.074319266	-2.329876496	1.528788517	-1.266923492	0.553201514	14.29415884	14.69188333	0		-0.006384016	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	17530.48604	14638.13478	1.197590151	1.393876853	6.5	6.5	7	7	181	0.922216908	-	-	0.25591	0.06971	0.23795	0.35351	0.10948	0.31237				
1428	434.6116244	433.1116244	1	454.1820067	0.074689752	11	0.076358836	0.572819228	-1.143501222	0.970335702	-0.509350145	0.547568317	14.34585049	14.74356667	0		-0.006384016	21	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	75770.38181	43246.65968	1.752051658	1.820018386	8	8	8	8	181	0.975414371	-	-	0.20974	0.02207	0.22713	0.26609	0.06127	0.29817				
2021	585.7320432	584.2320432	1	611.3226078	0.196122416	18	0.186113138	0.257202315	-0.306391798	0.842786386	0.06970288	0.320432666	14.34585049	14.74356667	0		-0.006384016	27	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	73897.11504	137297.6738	0.538225543	0.603859747	6.5	6.5	8	8	181	0.986529296	-	-	0.25627	0.04217	0.29202	0.37866	0.04525	0.38337				
3680	331.08365												14.3116455					14		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										181										73466.79	0.3977213	-0.4608741	331.0835
3682	568.2371												14.3116455					27		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										181										29268.355	0.3977213	-0.64446855	568.23676
3688	241.14282												14.3116455					13		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										181										20078.26	0.3977213	-0.44293883	241.14272
3690	281.10123												14.362786					14		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										181										26846.594	0.39771366	0.7599506	281.10144
3694	419.1687												14.294159					22		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										181										17520.943	0.39772415	0.946465	419.1691
3696	433.11163												14.345851					21		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										181										75594.61	0.39771557	-0.07046123	433.1116
3698	584.23206												14.345851					27		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										181										73885.27	0.39771557	-0.31341225	584.2319
2307	671.1950845	671.1950845	0	704.3057391	0.155868245	28	0.301492116	0.818645531	-1.659673722	3.250818792	-0.11377793	0.613702442	14.32922053	14.70936667	0		0.011191387	33	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	374353.197	261510.6746	1.431502548	1.432480597	15.5	15.5	15.5	15.5	180	0.99118228	-	-	0.3605	0.01956	0.35692	0.42866	0.02733	0.46856	374101.28	0.38014603	-0.1818701	671.19495
671	304.6218305	303.1218305	1	320.1789514	0.564050434	3	0.027047037	1.184529654	-2.430115616	2.301731542	-0.81927403	0.851974115	14.35289152	14.7605	0		-0.016278767	17	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	24891.13994	18365.33953	1.355332413	1.530506599	17	17	17	17	183	0.819905911	-	-	0.19223	0.04524	0.18387	0.31193	0.07902	0.24138				
3702	303.12183												14.352892					17		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										183										24718.213	0.40760803	0.100677595	303.12186
2201	631.788984	630.288984	1	661.3931587	0.515189077	8	0.183023555	1.171857945	-2.176735896	1.987245683	-0.801653607	1.328755573	14.37344876	14.7605	0		0.004278474	31	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	31664.78958	20444.78185	1.548795669	1.627990357	9.5	9.5	10.5	10.5	182	0.929974638	-	-	0.35361	0.08424	0.33529	0.42879	0.10436	0.44016				
3700	630.289												14.373448					31		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										182										31634.22	0.38705158	0.6778574	630.2894
324	234.5801719	233.0801719	1	246.1237662	0.190252134	13	0.311901704	0.289467263	-0.071541069	0.91044652	0.059390609	0.609303659	14.43456097	14.8123	0		0.013584096	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	115281.4944	90043.95358	1.280280239	1.313147093	7	7	7	7	184	0.964168308	-	-	0.08717	0.01709	0.1406	0.13345	0.0236	0.18458				
241	214.6955196	213.1955196	1	225.2357184	-0.005698994	13	0.004880096	0.144618279	-0.182307713	0.390266762	-0.110735903	0.075350801	14.43456097	14.8123	0		0.013584096	12	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	372412.083	376067.9838	0.990278617	1.028854508	6	6	6	6	184	0.98194708	-	-	0.08521	0.01023	0.12979	0.10846	0.01493	0.17039				
332	252.5907023	251.0907023	1	264.1342572	0.019355556	15	0.128054603	0.224328398	-0.431029656	0.480520767	-0.005639459	0.310364688	14.43456097	14.8123	0		0.013584096	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	290123.7919	283062.5399	1.024945908	1.022884745	7	7	7	7	184	0.983486601	-	-	0.09792	0.01523	0.1406	0.12331	0.01254	0.18458				
1717	436.221671	436.221671	0	461.30545	0.06652581	9	0.316644639	0.718096252	-0.791934485	1.936461709	-0.176296369	0.831111456	14.43456097	14.8123	0		0.013584096	25	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	48770.38129	30946.6341	1.575951075	1.528624455	7	7	7	7	184	0.96825487	-	-	0.25709	0.05225	0.27039	0.28798	0.04623	0.35497	48770.4	0.37773895	-0.2798355	436.22156
1908	555.7216992	554.2216992	1	580.3089007	0.183074752	22	0.156410689	0.227004372	-0.225365308	0.765783915	-0.005109925	0.325273149	14.43456097	14.8123	0		0.013584096	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	886215.3482	762292.6536	1.162565773	1.151260399	7	7	7	7	184	0.987594176	[M+NH4]+	-	0.25018	0.01203	0.28121	0.32955	0.01032	0.36917				
1918	560.6768291	559.1768291	1	585.2639479	0.033535009	10	0.137672323	0.517990665	-0.769127229	0.977301538	-0.223368239	0.584355065	14.43456097	14.8123	0		0.013584096	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	34196.78909	31129.55571	1.098531229	1.135995121	7	7	7	7	184	0.953537348	[M+Na]+	-	0.26973	0.03928	0.28121	0.40664	0.06461	0.36917				
3704	233.08017												14.434561					13		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										184										114970.14	0.37773895	-0.65465844	233.08002
3706	213.19553												14.434561					12		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										184										372372.9	0.37773895	-0.50100267	213.19542
3708	251.0907												14.434561					13		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										184										290123.78	0.37773895	-0.6077003	251.09055
3712	554.2217												14.434561					26		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										184										886215.3	0.37773895	0.0	554.2217
3714	559.1768												14.434561					26		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										184										33964.57	0.37773895	-0.21830359	559.1767
1189	419.7057874	418.2057874	1	437.2694493	0.028464455	10	0.052306785	0.746464042	-1.436334962	1.409597789	-0.604446927	0.606898808	14.45609821	14.86328333	0		-0.015867038	19	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	52003.5725	40651.72137	1.279246505	1.296428828	8	8	8	8	185	0.982099988	-	-	0.20481	0.0388	0.2055	0.2635	0.07676	0.26978				
1451	482.2580225	482.2580225	0	503.3283983	0.053485891	5	0.983948679	0.852020968	-0.963687636	2.073781274	0.694264144	1.630817058	14.45609821	14.86328333	0		-0.015867038	21	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	17630.31158	28617.25111	0.616072855	0.734112688	5	5	6.5	6.5	185	0.9166964	-	-	0.19327	0.0751	0.22713	0.29808	0.04158	0.29817	17323.953	0.4071846	-0.949209	482.25757
356	327.6799489	326.1799489	1	339.2234865	-0.037994365	9	-0.195530177	0.934171894	-2.624036842	1.305506606	-0.827674123	0.463461582	14.45609821	14.86328333	0		-0.015867038	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	47549.39727	24783.09183	1.918622486	2.137668858	9.5	13.5	12	15.5	185	0.934702939	-	-	0.13582	0.03422	0.1406	0.15263	0.0379	0.18458				
3716	418.20578												14.456099					19		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										185										52003.574	0.4071846	0.6567537	418.20605
3720	326.17996												14.456099					13		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										185										47455.473	0.4071846	0.28068167	326.18005
1154	344.6166077	343.1166077	1	362.180286	0.082520051	12	0.170484589	0.356953102	-0.41653455	0.828657563	-0.078553834	0.43731147	14.58293827	14.98405	0		-0.009799117	19	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	61141.95111	42918.90099	1.424592655	1.466587805	7	7	7	7	187	0.931054702	-	-	0.19294	0.01961	0.2055	0.27512	0.04218	0.26978				
1899	553.7059402	552.2059402	1	578.293057	0.030274937	16	0.164350294	0.490776203	-0.557777072	1.210698109	-0.226187976	0.503308036	14.58293827	14.98405	0		-0.009799117	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	254367.4891	173255.7232	1.468162116	1.566948176	7	7	7	7	187	0.979251401	-	-	0.24813	0.01571	0.28121	0.3554	0.0294	0.36917				
1819	583.625873	582.125873	1	607.2092844	-0.581635374	3	-0.331321975	0.968551044	-1.694355415	1.45110637	-0.939444586	0.465528344	14.58293827	14.98405	0		-0.009799117	25	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	17317.82509	10748.47399	1.611189189	1.571429245	8	8	6	6	187	0.902853856	-	-	0.26686	0.06373	0.27039	0.28017	0.02699	0.35497				
405	339.6799162	338.1799162	1	352.2269112	0.280702654	11	0.302962307	0.441257759	-0.705609752	1.279684721	-0.073925147	0.557759458	14.59988823	15.001	0		-0.009799117	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	77338.07238	111343.4901	0.694589978	0.722506281	8	8	8	8	187	0.981107798	-	-	0.12312	0.03539	0.15142	0.15905	0.02649	0.19878				
1268	373.1269835	373.1269835	0	393.1939636	-0.05332501	7	-0.00716297	0.925794198	-2.490957235	1.762056169	-0.429881509	0.600656355	14.61685466	15.01796667	0		-0.009799117	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	30079.71866	22971.18529	1.309454357	1.391255434	11	11	10	10	187	0.869729149	-	-	0.20987	0.0532	0.21631	0.44198	0.19312	0.28398	29971.652	0.4011116	0.32715487	373.1271
1319	463.695587	462.195587	1	482.2631113	1.13440936	3	0.974975428	1.143110502	-1.152574492	2.875097598	0.062329876	1.77904257	14.56560476	14.96671667	0		-0.009799117	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	31751.6595	10929.95903	2.905011758	-1	8	8	5.5	5.5	187	0.906295953	-	-	0.20731	0.04733	0.21631	0.28147	0.05966	0.28398				
3728	343.1166												14.582938					19		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										187										61142.03	0.40111256	0.44471148	343.11676
3730	552.20593												14.582938					26		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										187										254367.6	0.40111256	0.3315891	552.2061
