Num	MZ	L_MZ	D_MZ	RT	Xn	Charge	ScanEvent	Ionisation_Mode	Tracer	OGroup	Ion	Loss	M	160125_pos_244_ExpMetMarc_KPX_28_freshprep_Test_Area	160125_pos_244_ExpMetMarc_KPX_28_fromorigExp_Test_Area	160125_pos_244_ExpMetMarc_KPX_29_freshprep_Test_Area	160125_pos_244_ExpMetMarc_KPX_29_fromorigExp_Test_Area	160125_pos_244_ExpMetMarc_KPX_30_freshprep_Test_Area	160125_pos_244_ExpMetMarc_KPX_30_fromorigExp_Test_Area	_160125_pos_244_12C13C_DON_Treatment_Remus_Area_N	_160125_pos_244_12C13C_DON_Treatment_Remus_Area_L	_160125_pos_244_12C13C_DON_Treatment_Remus_FID	_160125_pos_244_12C13C_DON_Treatment_Remus_GroupID	_160125_pos_244_12C13C_Fg_Treatment_Remus_Area_N	_160125_pos_244_12C13C_Fg_Treatment_Remus_Area_L	_160125_pos_244_12C13C_Fg_Treatment_Remus_FID	_160125_pos_244_12C13C_Fg_Treatment_Remus_GroupID	_160125_pos_243_solcomp_ACNFA_Ear_1_Area_N	_160125_pos_243_solcomp_ACNFA_Ear_1_Area_L	_160125_pos_243_solcomp_ACNFA_Ear_1_FID	_160125_pos_243_solcomp_ACNFA_Ear_1_GroupID	_160125_pos_243_solcomp_ACN_Ear_1_Area_N	_160125_pos_243_solcomp_ACN_Ear_1_Area_L	_160125_pos_243_solcomp_ACN_Ear_1_FID	_160125_pos_243_solcomp_ACN_Ear_1_GroupID	_160125_pos_243_solcomp_AcetoneFA_Ear_1_Area_N	_160125_pos_243_solcomp_AcetoneFA_Ear_1_Area_L	_160125_pos_243_solcomp_AcetoneFA_Ear_1_FID	_160125_pos_243_solcomp_AcetoneFA_Ear_1_GroupID	_160125_pos_243_solcomp_Acetone_Ear_1_Area_N	_160125_pos_243_solcomp_Acetone_Ear_1_Area_L	_160125_pos_243_solcomp_Acetone_Ear_1_FID	_160125_pos_243_solcomp_Acetone_Ear_1_GroupID	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_Area_N	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_Area_L	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_FID	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_GroupID	_160125_pos_243_solcomp_MeOHACN_Ear_1_Area_N	_160125_pos_243_solcomp_MeOHACN_Ear_1_Area_L	_160125_pos_243_solcomp_MeOHACN_Ear_1_FID	_160125_pos_243_solcomp_MeOHACN_Ear_1_GroupID	_160125_pos_243_solcomp_MeOHFA_Ear_1_Area_N	_160125_pos_243_solcomp_MeOHFA_Ear_1_Area_L	_160125_pos_243_solcomp_MeOHFA_Ear_1_FID	_160125_pos_243_solcomp_MeOHFA_Ear_1_GroupID	_160125_pos_243_solcomp_MeOH_Ear_1_Area_N	_160125_pos_243_solcomp_MeOH_Ear_1_Area_L	_160125_pos_243_solcomp_MeOH_Ear_1_FID	_160125_pos_243_solcomp_MeOH_Ear_1_GroupID	_160125_pos_244_12C13C_DON_Treatment_Remus_fold	_160125_pos_244_12C13C_Fg_Treatment_Remus_fold	_160125_pos_243_solcomp_ACNFA_Ear_1_fold	_160125_pos_243_solcomp_ACN_Ear_1_fold	_160125_pos_243_solcomp_AcetoneFA_Ear_1_fold	_160125_pos_243_solcomp_Acetone_Ear_1_fold	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_fold	_160125_pos_243_solcomp_MeOHACN_Ear_1_fold	_160125_pos_243_solcomp_MeOHFA_Ear_1_fold	_160125_pos_243_solcomp_MeOH_Ear_1_fold	doublePeak	Remus_Stat_fold	solvents_Stat_fold	Phe_Num	Phe_MZ	Phe_RT	Phe_Xn	Phe_Charge	Phe_Ionisation_Mode	Trp_Num	Trp_MZ	Trp_RT	Trp_Xn	Trp_Charge	Trp_Ionisation_Mode
2586	382.24368183	399.30063183	17.05695	13.41	17	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	232	[M+NH4]+		364.20985883	181880.3678994579	250998.0940034282	166224.8218793213	259027.72215218114	199487.74925101246	270807.31553656183	301999.585138	424532.866943	2192.0	241.0	775810.556321	2046282.78227	2018	235	21598.3675814				20999.6905299				21025.7291964								39757.2162896				35580.9078405				37236.0357209				33321.0082772				0.711369151022	0.379131644484									0	2	0												
3335	331.154040506	350.217690506	19.06365	13.43	19	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	232				148961.98718994018	173853.78732503185	151843.2462658858	173632.36895514576	155355.93538524988	171294.95608398438	200485.329127	198606.408874	2648.0	241.0	85165.3552574	64663.344																																			1.00946052176	1.31705770208									0	1	0												
4372	568.162674894	593.246424894	25.08375	13.43	25	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	232				250102.75623981364	499494.0844743981	276968.02901898156	521124.7578586531	290469.3930515263	517592.1379454022	274783.485436	1429030.56226	3728.0	241.0	249330.231102	1286571.93858			19022.4724009	72501.3610277			7407.35029143	85620.4584365			24463.3330527	157765.141171			25830.1446196	110187.111306			27717.4650574	171935.202945			29334.9969359	156438.567946			32535.6103873	171312.594069			29942.0274393	149480.625819			0.192286640113	0.193794240046	0.262374004174	0.0865137891889	0.155061713071	0.234420744072	0.161208784371	0.187517677521	0.189919547737	0.200307078428	0	1	0												
4468	547.1448179	573.2319179	26.0871	13.42	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	232				195281.33931426564	354725.33545793814	162810.69172377058	373500.06805241294	182212.59322511105	355789.68868086644	196847.354654	245132.882477	3834.0	241.0	162335.512304	212849.671725	3636	235	6586.97698498	13950.2289509			10179.2792697	18278.1332617			15641.4488659	29328.8605368			11419.4309708	20318.0599857			22869.4028278	35754.2611789			18355.0889648	28915.4959523			16700.2878001	28251.7065067			16201.0798996	28284.8655854			0.803023048825	0.76267682721	0.472176980618	0.556910222939	0.533312531739	0.562033529718	0.639627335981	0.634783819552	0.59112492182	0.572782637087	0	2	0	735	547.144874354	13.41	18.0	1	+						
4495	558.25454334	584.34164334	26.0871	13.43	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	232				594750.776243726	575543.0466016172	578166.22556203	628242.6964055548	598591.9061177952	653289.7080719357	483617.765144	511059.648294	3853.0	241.0	221446.202717	259926.585651																																			0.9463039525	0.851956725251									0	1	0												
4502	565.155630831	591.242730831	26.0871	13.46	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	232				3.812841738843032E7	7.561227686543718E7	3.8130491078119814E7	7.988674889280125E7	4.0561590913131565E7	8.020846009705178E7	36574859.8854	55857792.6686	3854.0	241.0	32908455.2102	49617281.8425	3650	235	2158752.98348	2934654.34221	1374	109	1641025.57172	3126872.24888			3325918.8285	5639714.03308			3068206.39881	4302743.25			4069971.00313	6378896.3161			3674187.44801	5799725.46052			3842738.99004	6422908.62862			3906890.80425	5844362.14869			0.65478527056	0.663245828634	0.735607240836	0.524813756721	0.589731821328	0.713081450725	0.638036864285	0.633510581324	0.598286416985	0.668488828182	0	2	1	Several: 524,604											
4742	625.176275197	653.270075197	28.0938	13.46	28	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	232				149541.9089647693	279453.7357896146	155536.00213025595	308813.02688696666	155443.32457516034	308612.80255117797	117524.189687	430191.66947			130297.221699	469957.535999	3890	235																																	0.27319029639	0.277253180805									0	1	0												
461	165.05477118	174.08492118	9.03015	13.38	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	233				260835.50440425452	423573.430683959	197941.49990001056	529607.8454654228	288833.282155696	584921.0510134153	403866.026031	1933203.7745			1276301.68843	8868133.64825			92229.0216709	177012.124399			107919.82225	281870.243931	72	101	157693.459292	398092.646536	79	119	164006.476315	366279.968637	92	117	163345.807407	366240.098974	127	136	144430.844737	290582.197005	115	127	143649.280621	335277.762298	154	141	189235.982364	383382.542392	152	126	0.208910220101	0.143919988022	0.521032228635	0.382870574577	0.396122512345	0.447762614279	0.446007435736	0.497039551031	0.428448578386	0.493595720826	0	0	7	207	165.054713406	13.39	9.0	1	+						
4505	565.156074638	591.243174638	26.0871	13.44	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	233	[M+H]+		564.148798638	3.873572252896892E7	7.682306436015153E7	3.919756435372609E7	8.117538083569345E7	4.01802664147087E7	8.067505422526436E7	36574859.8854	55857792.6686			32908455.2102	49617281.8425			2158752.98348	2934654.34221			1641025.57172	3126872.24888	1269	101	3325918.8285	5639653.9857	1655	120	3068206.39881	4302743.83026	1530	118	4069970.93554	6378535.78993	1750	137	3674187.44801	5799725.46052	1644	127	3842738.99004	6422908.62862	1715	141	3906890.80425	5844362.14869	1793	126	0.654785270561	0.663245828634	0.735607240837	0.524813756721	0.589738100411	0.713081354561	0.638072916666	0.633510581323	0.598286416985	0.668488828182	0	0	7	Several: 524,604											
4544	587.137859441	613.224959441	26.0871	13.44	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	233	[M+Na]+		564.148641441	797098.4484246287	1215965.7493685072	777405.5303543381	1140481.5560128174	850141.7247573276	1189199.7469917198	62906.2011432	112887.054756			88372.6401067	141146.732606			35682.0850646	45385.7992364	1388	109	25252.6237365	49255.6179805			48534.013516	96430.7436204	1671	120	50238.4489457	74857.5194518	1547	118	60590.3975033	102870.962464	1768	137	49442.096703	87631.2902136	1665	127	59643.5774619	107198.333882	1733	141	57607.6020077	99208.5493922	1812	126	0.557249024516	0.626104752658	0.786194925834	0.51268514683	0.503304358069	0.671120941672	0.5889941734	0.5642059655	0.55638530285	0.580671750173	0	0	7												
463	166.082297128	175.112447128	9.03015	4.51	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	234				531573.6687546553	295048.0056170884	371126.6450959588	359605.83509624883			1107693.60311	2398240.34014	405.0	52.0	793867.553066	84095.3504986			31199.5211824	57189.4008027			23113.2596459	40292.9988244			24969.0159341	43709.6131464							42777.7338827	107768.732714			53378.8071664	118247.147731			100500.252916	209937.660134			116023.372987	226966.609591	153	30	0.46187764611	9.44008852284	0.545547264781	0.573629670669	0.571247699		0.396940121734	0.451417291584	0.47871474252	0.511191373903	0	1	1	98	166.083033285	4.59	8.0	1	+						
464	166.083108028	175.113258028	9.03015	4.58	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	235					655816.9011051048	546888.1289997716		433379.5043108195		1994204.9497				991430.969177	1297445.76164			49806.4189854	76513.235119			34930.0967828	58649.1688683			32022.204774	50368.0119749				81869.7236779			82278.8376674	149555.041344	128	31	46066.1274916	107629.337263	116	19	157942.335503	174577.181873			171133.223569	316073.23493				0.764140589527	0.650951680554	0.595577012545	0.635764714914		0.550157566926	0.428007164803	0.904713513011	0.54143535313	0	0	2	98	166.083033285	4.59	8.0	1	+						
469	166.086303185	175.116453185	9.03015	3.01	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	236					126371.60281712958		387253.1900561114		184772.39615659846									4163569.92658	6230800.97947	79	11	4150614.67713	7884604.00478																													0.668223867252	0.526420182246							0	0	1												
470	166.086538393	175.116688393	9.03015	3.13	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	237					179176.24062394866		372408.5016790439	99275.61543591441	195892.61527006136									4163569.92658	6226172.69064			4150614.67713	7884604.00478	74	13																											0.668720598263	0.526420182246							0	0	1												
471	167.070303395	176.100453395	9.03015	8.99	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238				1061698.6866443385	1437333.845697585	1070267.620933558	1385631.6070237982	999702.4915895063	1505305.3042939575	1851105.00814	2100773.25896	407.0	138.0	1268278.75769	1727971.79812	347	137	47129.1414685	29227.4557974			28640.3638877	32302.0670571			55633.2920175	54119.9278513			49027.6321217	44733.8691594			90223.9094144	59703.9529092			65733.9928321	52548.5320597			94908.6684658	73193.5501485			103209.311917	66059.240876			0.881154118011	0.733969593178	1.61249551775	0.886641831221	1.02796315934	1.09598460949	1.51118820477	1.25091967854	1.29668076317	1.56237508255	0	2	0												
730	177.05465014	187.08815014	10.0335	9.05	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238										445967.074508	2682801.82291	603.0	138.0	264744.266951	135271.619521	499	138																																	0.166231836694	1.95713090365									0	2	0	219	177.054884405	9.1	9.0	1	+						
1627	311.187651708	324.231201708	13.04355	8.99	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238											59423.8717141			92854.1413135	1816251.13706	1134	137																																		0.0511240650694									0	1	0												
1733	265.154859918	279.201759918	14.0469	9.04	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238				2196354.3874640577	2495236.0199384587	1806206.5110052477	3058945.667164215	2027300.2229180806	2863018.313216936	9150710.20924	42857355.0625	1433.0	138.0	5917326.89186	4011423.13	1251	138	13240.2122425	29313.0916046			12750.008017	32103.4329229			16007.1467377	31109.8272196			9349.75192686	20703.0964002			48675.9500963	112487.667604			38328.7641613	91246.0468363			46409.8959356	122727.78897	589	80	48133.6873123	116444.560054			0.213515514336	1.47511910364	0.451682559487	0.397154037939	0.514536664723	0.451611282974	0.432722547576	0.420059449042	0.378153116952	0.413361408124	0	2	1	264	265.155205323	9.09	9.0	1	+						
1936	607.317529713	621.364429713	14.0469	8.99	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238										237334.626704	114197.031948	1594.0	138.0	14574.8619952																																				2.07829067582										0	1	0												
1937	639.23980142	653.28670142	14.0469	9.01	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238				29096.899478671166	55635.76231676004	27516.858045067125	70608.87353547695	28833.98890494902	68066.16348107815	88789.7258963	433898.25242	1597.0	138.0	34208.4131701	30942.172727																																			0.204632596239	1.10555950521									0	1	0	557	639.241045808	9.08	9.0	1	+						
2113	329.123321873	344.173571873	15.05025	9.02	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238				503518.1174229141	615759.6404362675	463642.8464604857	731731.1259951557	455783.9833677346	756722.9407254283	1206153.82591	1304726.43392	1661.0	138.0	747122.873383	970178.160821	1548	137	34313.5692637	15280.8807351			25336.2950761	16305.6371017			35251.3628034	23906.9722541			37050.3541062	19664.6586704			50662.6890327	31568.2638103			50893.4726736	26049.2404303			62957.4337698	37953.3104167			64204.3150613	36474.6975174			0.924449596906	0.770088323521	2.24552300738	1.55383656082	1.4745222619	1.88410868082	1.604861431	1.9537411392	1.65881271169	1.76024256351	0	2	0												
2170	375.092441992	390.142691992	15.05025	9.06	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238	[M+H]+		374.085165992	3906104.2335108286	5271517.708908055	3687677.3627661485	5794077.979318785	3576655.726980635	5985208.009313206	4905111.47001	4005243.77625	1719.0	138.0	2252821.81073	1707106.86056	1590	137	91477.6966656	120943.935182			68542.1227061	125005.468928			95085.5258959	148439.806967			89180.0608981	107243.661868			157234.577103	239262.028247			132722.874454	205031.801216			142810.394773	242400.803983			162310.970525	238944.71183			1.2246723905	1.31967240176	0.756364480187	0.548312992176	0.640566218985	0.831564862157	0.657164775599	0.647328237211	0.589149839548	0.67928253897	0	2	0												
2186	397.074222471	412.124472471	15.05025	9.15	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238	[M+Na]+		374.085004471	463416.38835124933	578742.1500616294	408650.8700156198	555543.5898005492	443728.25740007806	607188.9142289354	1328.00441181				21852.4553168	15487.300149			11854.6348421	11969.0640854				17524.9096427			14170.8164812				10523.8323484	13875.4973965			23074.6829429	32751.0324453			14654.1021391	25061.3992386			17453.6752165	29584.6281555	721	80	20488.2151496	30847.8075725				1.41099191638	0.990439583041			0.75844721437	0.704548260622	0.584728011376	0.589957565962	0.664170868591	0	0	1												
2209	653.286880591	668.337130591	15.05025	9.04	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238										433898.25242	336472.399486	1767.0	138.0	30942.172727	13579.5467746																																			1.28955080144	2.27858655672									0	1	0												
2291	353.134521903	369.188121903	16.0536	8.98	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238				61371.78091297734	72987.30485724295	50740.55206380838	74611.90825229364	57942.724637920626	78848.43598831633	204052.915714	215925.952633	1863.0	138.0	92648.6662333	98475.054034	1724	137	13678.9138938	12213.8861877			7084.98276124	7967.98175111			9958.89513176	10957.2254054			10398.7092733	8548.830765			7590.84170396	10855.7883753			9791.03893706	10383.1447799			8110.6906068	8884.1718633			8294.73460485	8926.51277844			0.945013386422	0.940833870488	1.11994771227	0.889181599876	0.908888405896	1.21638965131	0.699243706819	0.9429743247	0.912937157408	0.929224525941	0	2	0												
2331	374.144792101	390.198392101	16.0536	8.97	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238				57959.69692330509	78019.49956842937	69581.6085592292	82049.3169327961	56383.67125661843	86648.33013002503	190877.035182	628905.622806	1911.0	138.0	85599.9020184	168538.662848	1760	137	15271.7510531				10261.3167249				14694.6276653				12352.7604606				16159.8421059				14248.8303248				19413.385729				21120.662621				0.303506644336	0.507894749916									0	2	0												
4110	538.213348096	560.287048096	22.0737	9.01	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238				145814.37991969057	128251.88877080737	141803.9553126259	153451.2677708216	103015.62772496713	210982.61708934596	330346.751633	767552.849749	3346.0	138.0	176287.052531	540023.54905	3192	137	21267.5651755	5330.56701216			18355.5857458	2989.57732414			17897.7529739	5747.27057677			20568.7042114	2895.05212992			24692.2839699	7442.73506299			21870.7531041	7188.17028252			31359.2875654	12224.8860027			29370.3344212	10745.4329283			0.430389583911	0.326443268708	3.98973788849	6.13985983822	3.11413091393	7.10477852845	3.31763575634	3.04260364523	2.56520081729	2.73328535175	0	2	0												
4819	639.239884535	668.337034535	29.09715	9.01	29	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	238				28025.35946407806	55635.76231676004	27516.858045067125	70608.87353547695	28833.98890494902	68066.16348107815	88789.7258963	336472.399486	4172.0	138.0	34208.4131701	13579.5467746																																			0.263884128481	2.51911302621									0	1	0	557	639.241045808	9.08	9.0	1	+						
472	168.090550922	177.120700922	9.03015	4.52	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	239				313387.0615566741	312187.15671731415	281258.8097741368	394421.4249790744	292777.2293213455	382575.69292126567	632272.220834	1449939.39493	408.0	51.0	454740.611036	799082.282855	348	59	19871.5229778	30898.6798762			16754.096474	36755.7240812			14163.2168207	25756.2265115			12344.8255806	22467.7517383			38069.6056032	69838.2651629			28661.0485896	52921.0299866			60262.4766685	120608.881012			72894.6692325	117248.033532	156	29	0.436068033633	0.569078580257	0.643118834118	0.455822783873	0.549894869667	0.5494464121	0.545110986283	0.541581458201	0.499652066772	0.621713363002	0	2	1	213	168.090627539	4.51	9.0	1	+						
2112	328.139485912	343.189735912	15.05025	4.51	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	239							11330.719707814482			993950.758134	2955371.65883	1660.0	51.0	12652.912185	4435352.922			17472.1794167	19726.4386934			15001.1025034	22549.3730859			11925.7815241	16961.3621705			10049.9208052	11840.8874014			24885.3797961	35594.2268883			22629.3247372	25383.2638057			39689.1595663	70447.0348012			52060.9373803	68956.3589568	689	29	0.33632005476	0.00285274078693	0.885723961036	0.665255856393	0.703114608612	0.848747265678	0.699140899287	0.89150571457	0.563390065719	0.75498385019	0	1	1												
473	168.090404004	177.120554004	9.03015	4.47	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	240				321620.97730461246	359872.4278611346	289779.05882767815	399924.20610096666	308085.7205189636	394588.4589611853	632272.220834	1449939.39493			454740.611036	799082.282855			19871.5229778	30898.6798762			16754.096474	36755.7240812			13498.1058606	25870.3018186				22467.7517383			36614.6933662	70233.9645738			28661.0485896	52921.0299866			60262.4766685	120608.881012	157	35	72894.6692325	117248.033532			0.436068033633	0.569078580257	0.643118834118	0.455822783873	0.521760664228		0.521324598268	0.541581458201	0.49965206677	0.621713363002	0	0	1	213	168.090627539	4.51	9.0	1	+						
475	171.101725184	180.131875184	9.03015	18.08	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	241				1490905.8541622239	1414272.7990402838	1706601.7086357868	1549464.2747038258	1438011.6711469928	1656273.3486873833	1029863.29644	612580.059252			1891081.24927	917926.439483			163660.250766	4463451.43027	81	185	203390.952996	5155342.24225	76	177	253246.674707	6470962.67325	82	195	230798.707086	5561935.34742	95	185	247046.491481	6199274.54443	132	203	201472.390226	5103337.86025	119	186	226383.376576	5803197.17784	159	215	270158.835723	6347821.81709	157	196	1.68118971698	2.06016644464	0.0366667484396	0.0394524637626	0.0391358577533	0.041496114692	0.0398508712125	0.0394785522227	0.0390101128117	0.0425592972688	0	0	8												
482	172.13332593	181.16347593	9.03015	18.1	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	241	[M+NH4]+		154.09950293	969678.0898086404	1479138.276562067	822829.7620208524	2141811.524160887	1097648.0575103257	1470494.2843404193	1184915.5761	717133.369503	412.0	367.0	1229958.70524	500164.428754			384328.724346	513233.208503	82	185	233832.688101	462430.39313	77	177	486128.43318	607813.380624	84	195	511000.157406	486007.079201	96	185	429492.025685	517866.560055	134	203	535245.409724	481967.193553	120	186	294243.364783	422365.536604	161	215	622058.349684	567609.720881	158	196	1.65229457517	2.45910871412	0.748838379861	0.505660293041	0.799798834111	1.05142533777	0.829348830014	1.11054324212	0.696655714737	1.09592617392	0	1	8												
494	173.117385716	182.147535716	9.03015	18.09	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	241	[M+H]+		172.110109716	1593749.966723158	1458836.5232611883	2559927.4614124326	1644946.0669316454	1564391.0490227395	1643320.7074751116	1695280.70033	748162.086007			1741176.39783	540783.522265			203550.768352	276658.801974	83	185	155804.553539	268660.880041	78	177	318492.161839	391734.070065	85	195	308312.458553	296713.614385	97	185	286794.661394	331396.242626	136	203	299551.163372	277648.370609			163767.976104	247611.132056	163	215	395133.150281	347049.352115			2.26592703912	3.21972901567	0.735746583516	0.579930183789	0.813031559359	1.03909104135	0.86541313541	1.07888680461	0.661391815239	1.1385503182	0	0	6												
527	187.133039864	196.163189864	9.03015	18.09	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	241	[M+CH3OH+H]+		154.099550864	792645.6933853977	603057.6180487731		652794.169354218	720527.5664521976	794929.5184141151	540953.609209	303497.537897			415640.617529				103165.486112	134961.598264	92	185	69185.1907069	125671.649397	84	177	139948.279233	151927.911061	98	195	144925.059838	127002.776312	109	185	132362.933825	147617.965241	151	203	141786.877001	126433.532604	134	186	79296.0244883	108288.433938	178	215	174249.874309	147563.657328	173	196	1.78239867433		0.764406226949	0.550523455679	0.921149236211	1.1411172578	0.896658706878	1.12143411705	0.732266795304	1.18084545656	0	0	8												
537	189.112303029	198.142453029	9.03015	18.08	9	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	241	[M+H]+		188.105027029	1253534.0410140038	1264061.2514183684	4360809.851407453	1437977.0650565992	1294587.1487604994	1465261.051289788	1429020.30504	981466.530278	454.0	367.0	2563210.82628	1455083.00594			254866.361747	8359680.31421	97	185	290462.286712	9105443.41355	91	177	374217.48153	11107705.3434	105	195	372202.952049	9891405.17446	117	185	386484.265628	10543997.4313	158	203	313506.991076	9250945.99044	139	186	346689.978988	10327110.9659	184	215	397279.403794	10809210.6772	179	196	1.45600513207	1.76155643067	0.0304875727501	0.0318998508386	0.0336898999353	0.0376289258689	0.036654434729	0.0338891818631	0.03357085831	0.0367537848653	0	1	8												
